"Date","Price","Open","High","Low","Change %"
"Mar 16, 2021","5.6246","5.6252","5.6344","5.5574","0.16%"
"Mar 15, 2021","5.6156","5.5501","5.6568","5.5310","1.15%"
"Mar 12, 2021","5.5518","5.5362","5.5873","5.5324","0.29%"
"Mar 11, 2021","5.5357","5.6078","5.6215","5.5257","-2.40%"
"Mar 10, 2021","5.6720","5.7902","5.8144","5.6443","-2.25%"
"Mar 09, 2021","5.8025","5.8753","5.8787","5.7675","-1.24%"
"Mar 08, 2021","5.8755","5.6898","5.8769","5.6898","3.25%"
"Mar 05, 2021","5.6908","5.6697","5.7232","5.6517","0.38%"
"Mar 04, 2021","5.6693","5.5700","5.6852","5.5438","0.89%"
"Mar 03, 2021","5.6193","5.6872","5.7729","5.5806","-1.00%"
"Mar 02, 2021","5.6761","5.6421","5.7340","5.6386","0.61%"
"Mar 01, 2021","5.6418","5.5870","5.6427","5.5553","0.77%"
"Feb 26, 2021","5.5986","5.5340","5.6093","5.4905","1.23%"
"Feb 25, 2021","5.5308","5.4450","5.5390","5.4173","2.30%"
"Feb 24, 2021","5.4062","5.4409","5.4454","5.3895","-0.64%"
"Feb 23, 2021","5.4409","5.4692","5.4843","5.4075","-0.46%"
"Feb 22, 2021","5.4659","5.5128","5.5342","5.4296","1.55%"
"Feb 19, 2021","5.3823","5.4267","5.4706","5.3670","-0.82%"
"Feb 18, 2021","5.4270","5.3877","5.4535","5.3854","0.30%"
"Feb 17, 2021","5.4105","5.3707","5.4331","5.3707","0.76%"
"Feb 16, 2021","5.3695","5.3685","5.3707","5.3685","-0.01%"
"Feb 12, 2021","5.3698","5.3953","5.4127","5.3542","0.06%"
"Feb 11, 2021","5.3665","5.3882","5.4118","5.3330","-0.36%"
"Feb 10, 2021","5.3860","5.3790","5.4378","5.3485","0.15%"
"Feb 09, 2021","5.3781","5.3660","5.4478","5.3535","0.23%"
"Feb 08, 2021","5.3657","5.4040","5.4208","5.3042","-0.09%"
"Feb 05, 2021","5.3704","5.4270","5.4562","5.3436","-1.04%"
"Feb 04, 2021","5.4266","5.3552","5.4571","5.3544","1.37%"
"Feb 03, 2021","5.3534","5.3663","5.3945","5.3201","-0.27%"
"Feb 02, 2021","5.3680","5.4326","5.4326","5.3425","-1.18%"
"Feb 01, 2021","5.4322","5.4663","5.4863","5.4205","-0.55%"
"Jan 29, 2021","5.4625","5.4390","5.5061","5.4189","0.40%"
"Jan 28, 2021","5.4410","5.4250","5.4604","5.3898","0.50%"
"Jan 27, 2021","5.4138","5.3556","5.4205","5.3491","1.09%"
"Jan 26, 2021","5.3552","5.4711","5.4783","5.3119","-2.04%"
"Jan 25, 2021","5.4665","5.4670","5.4670","5.4670","-0.00%"
"Jan 22, 2021","5.4666","5.3547","5.4875","5.3547","2.17%"
"Jan 21, 2021","5.3506","5.2544","5.4006","5.2314","1.11%"
"Jan 20, 2021","5.2917","5.3589","5.3589","5.2823","-1.23%"
"Jan 19, 2021","5.3578","5.2691","5.3685","5.2420","1.17%"
"Jan 18, 2021","5.2957","5.3025","5.3229","5.2355","0.06%"
"Jan 15, 2021","5.2927","5.1971","5.3108","5.1971","1.85%"
"Jan 14, 2021","5.1967","5.2991","5.3034","5.1910","-1.93%"
"Jan 13, 2021","5.2990","5.3233","5.3550","5.2702","-0.44%"
"Jan 12, 2021","5.3226","5.4893","5.4942","5.3116","-3.03%"
"Jan 11, 2021","5.4890","5.4666","5.5166","5.4491","1.31%"
"Jan 08, 2021","5.4178","5.4108","5.4408","5.3208","0.14%"
"Jan 07, 2021","5.4101","5.3169","5.4187","5.2989","1.81%"
"Jan 06, 2021","5.3139","5.2863","5.3597","5.2318","0.54%"
"Jan 05, 2021","5.2854","5.2955","5.3547","5.2515","-0.22%"
"Jan 04, 2021","5.2968","5.1351","5.2972","5.1197","1.99%"
"Jan 01, 2021","5.1935","5.1934","5.1935","5.1934","0.00%"
"Dec 31, 2020","5.1935","5.1940","5.1940","5.1940","-0.00%"
"Dec 30, 2020","5.1937","5.2051","5.2361","5.1519","-0.31%"
"Dec 29, 2020","5.2099","5.2460","5.2473","5.1645","-0.69%"
"Dec 28, 2020","5.2461","5.1784","5.3124","5.1639","0.57%"
"Dec 24, 2020","5.2165","5.2168","5.2168","5.2168","0.00%"
"Dec 23, 2020","5.2164","5.1604","5.2215","5.1287","1.10%"
"Dec 22, 2020","5.1597","5.1220","5.1731","5.1094","0.73%"
"Dec 21, 2020","5.1222","5.2012","5.2250","5.1122","0.39%"
"Dec 18, 2020","5.1022","5.0592","5.1177","5.0592","0.87%"
"Dec 17, 2020","5.0582","5.0601","5.0890","5.0421","-0.50%"
"Dec 16, 2020","5.0838","5.0823","5.1440","5.0645","-0.01%"
"Dec 15, 2020","5.0842","5.1145","5.1248","5.0761","-0.68%"
"Dec 14, 2020","5.1189","5.0383","5.1307","5.0100","1.05%"
"Dec 11, 2020","5.0656","5.0438","5.0886","5.0288","0.80%"
"Dec 10, 2020","5.0256","5.1109","5.1328","5.0143","-2.81%"
"Dec 09, 2020","5.1708","5.1206","5.1981","5.0868","0.99%"
"Dec 08, 2020","5.1202","5.1000","5.1392","5.0627","0.42%"
"Dec 07, 2020","5.0990","5.1597","5.1701","5.0570","-1.10%"
"Dec 04, 2020","5.1557","5.1540","5.1846","5.1164","0.08%"
"Dec 03, 2020","5.1515","5.2178","5.2310","5.1209","-1.26%"
"Dec 02, 2020","5.2175","5.2252","5.2554","5.2059","0.22%"
"Dec 01, 2020","5.2061","5.3158","5.3301","5.2031","-2.36%"
"Nov 30, 2020","5.3319","5.2906","5.3971","5.2737","-0.22%"
"Nov 27, 2020","5.3438","5.3360","5.3801","5.3195","0.14%"
"Nov 26, 2020","5.3365","5.3198","5.3584","5.2955","0.24%"
"Nov 25, 2020","5.3237","5.3740","5.3956","5.3037","-0.93%"
"Nov 24, 2020","5.3736","5.4409","5.4450","5.3703","-1.20%"
"Nov 23, 2020","5.4390","5.3780","5.4507","5.3387","1.10%"
"Nov 20, 2020","5.3797","5.2913","5.3959","5.2847","1.40%"
"Nov 19, 2020","5.3054","5.3633","5.3805","5.2972","-1.07%"
"Nov 18, 2020","5.3629","5.3285","5.3725","5.2740","0.65%"
"Nov 17, 2020","5.3281","5.4165","5.4233","5.3221","-1.61%"
"Nov 16, 2020","5.4152","5.4148","5.4584","5.3636","-0.79%"
"Nov 13, 2020","5.4582","5.4580","5.5264","5.4497","0.00%"
"Nov 12, 2020","5.4581","5.4160","5.4904","5.3526","1.24%"
"Nov 11, 2020","5.3910","5.4180","5.4571","5.3738","-0.44%"
"Nov 10, 2020","5.4147","5.3737","5.4190","5.3345","0.54%"
