"Date","Price","Open","High","Low","Change %"
"Dec 25, 2018","30.808","30.812","30.847","30.778","0.01%"
"Dec 24, 2018","30.804","30.791","30.858","30.767","0.04%"
"Dec 22, 2018","30.791","30.791","30.797","30.785","-0.01%"
"Dec 21, 2018","30.793","30.743","30.824","30.691","0.18%"
"Dec 20, 2018","30.738","30.862","30.875","30.729","-0.38%"
"Dec 19, 2018","30.856","30.805","30.889","30.678","0.16%"
"Dec 18, 2018","30.808","30.840","30.879","30.733","-0.05%"
"Dec 17, 2018","30.822","30.860","30.901","30.781","-0.13%"
"Dec 14, 2018","30.863","30.840","30.918","30.827","0.14%"
"Dec 13, 2018","30.820","30.773","30.886","30.675","0.16%"
"Dec 12, 2018","30.770","30.851","30.884","30.722","-0.20%"
"Dec 11, 2018","30.833","30.920","30.928","30.809","-0.26%"
"Dec 10, 2018","30.914","30.936","30.941","30.833","-0.05%"
"Dec 07, 2018","30.929","30.849","30.948","30.768","0.30%"
"Dec 06, 2018","30.835","30.802","30.931","30.713","0.14%"
"Dec 05, 2018","30.793","30.769","30.837","30.720","0.09%"
"Dec 04, 2018","30.765","30.669","30.803","30.571","0.36%"
"Dec 03, 2018","30.655","30.854","30.854","30.644","-0.62%"
"Nov 30, 2018","30.846","30.754","30.869","30.644","0.32%"
"Nov 29, 2018","30.747","30.817","30.884","30.707","-0.21%"
"Nov 28, 2018","30.812","30.912","30.927","30.790","-0.31%"
"Nov 27, 2018","30.907","30.903","30.927","30.826","0.16%"
"Nov 26, 2018","30.857","30.938","30.951","30.824","-0.24%"
"Nov 23, 2018","30.932","30.892","30.955","30.806","0.23%"
"Nov 22, 2018","30.860","30.863","30.940","30.805","0.02%"
"Nov 21, 2018","30.855","30.966","31.006","30.800","-0.30%"
"Nov 20, 2018","30.948","30.905","30.971","30.878","0.17%"
"Nov 19, 2018","30.894","30.787","30.963","30.780","0.40%"
"Nov 16, 2018","30.772","30.803","30.913","30.763","-0.04%"
"Nov 15, 2018","30.785","30.892","30.938","30.735","-0.25%"
"Nov 14, 2018","30.863","30.863","30.973","30.768","0.05%"
"Nov 13, 2018","30.849","30.935","30.958","30.821","-0.23%"
"Nov 12, 2018","30.920","30.789","30.948","30.784","0.47%"
"Nov 09, 2018","30.774","30.705","30.806","30.615","0.29%"
"Nov 08, 2018","30.685","30.594","30.729","30.576","0.39%"
"Nov 07, 2018","30.566","30.774","30.790","30.566","-0.65%"
"Nov 06, 2018","30.767","30.687","30.807","30.682","0.23%"
"Nov 05, 2018","30.696","30.603","30.753","30.588","0.39%"
"Nov 02, 2018","30.576","30.729","30.812","30.409","-0.50%"
"Nov 01, 2018","30.729","30.951","30.961","30.719","-0.66%"
"Oct 31, 2018","30.932","30.958","31.004","30.868","-0.04%"
"Oct 30, 2018","30.943","31.006","31.019","30.902","-0.17%"
"Oct 29, 2018","30.995","30.978","31.024","30.927","0.10%"
"Oct 26, 2018","30.963","30.969","31.053","30.890","0.04%"
"Oct 25, 2018","30.951","30.990","31.035","30.913","-0.09%"
"Oct 24, 2018","30.980","30.952","31.040","30.892","0.13%"
"Oct 23, 2018","30.939","30.938","31.014","30.846","0.05%"
"Oct 22, 2018","30.923","30.899","31.001","30.847","0.12%"
"Oct 19, 2018","30.887","30.993","31.034","30.853","-0.33%"
"Oct 18, 2018","30.988","30.876","31.022","30.811","0.39%"
"Oct 17, 2018","30.868","30.803","30.899","30.710","0.29%"
"Oct 16, 2018","30.780","30.889","30.894","30.763","-0.33%"
"Oct 15, 2018","30.882","30.908","30.948","30.785","-0.06%"
"Oct 12, 2018","30.900","30.965","31.046","30.770","-0.16%"
"Oct 11, 2018","30.950","31.110","31.178","30.931","-0.41%"
"Oct 10, 2018","31.078","30.972","31.112","30.938","0.39%"
"Oct 09, 2018","30.958","30.969","31.049","30.915","0.00%"
"Oct 08, 2018","30.958","30.930","31.042","30.841","0.14%"
"Oct 05, 2018","30.915","30.860","30.953","30.770","0.22%"
"Oct 04, 2018","30.847","30.753","30.872","30.726","0.38%"
"Oct 03, 2018","30.731","30.670","30.765","30.643","0.22%"
"Oct 02, 2018","30.663","30.545","30.693","30.471","0.40%"
"Oct 01, 2018","30.540","30.462","30.574","30.455","0.26%"
"Sep 28, 2018","30.461","30.548","30.591","30.451","-0.26%"
"Sep 27, 2018","30.540","30.670","30.692","30.486","-0.46%"
"Sep 26, 2018","30.680","30.679","30.701","30.604","0.03%"
"Sep 25, 2018","30.671","30.714","30.717","30.618","-0.14%"
"Sep 24, 2018","30.714","30.653","30.733","30.629","0.23%"
"Sep 21, 2018","30.642","30.721","30.762","30.551","-0.27%"
"Sep 20, 2018","30.725","30.736","30.802","30.660","-0.06%"
"Sep 19, 2018","30.742","30.810","30.810","30.716","-0.17%"
"Sep 18, 2018","30.794","30.808","30.840","30.773","-0.06%"
"Sep 17, 2018","30.811","30.775","30.848","30.770","0.13%"
"Sep 14, 2018","30.772","30.754","30.813","30.709","0.13%"
"Sep 13, 2018","30.733","30.707","30.831","30.693","0.04%"
"Sep 12, 2018","30.722","30.809","30.856","30.702","-0.27%"
"Sep 11, 2018","30.805","30.829","30.862","30.754","-0.08%"
"Sep 10, 2018","30.830","30.818","30.864","30.796","0.03%"
"Sep 07, 2018","30.822","30.785","30.831","30.703","0.12%"
"Sep 06, 2018","30.785","30.787","30.828","30.705","0.01%"
"Sep 05, 2018","30.782","30.772","30.853","30.726","0.05%"
"Sep 04, 2018","30.768","30.721","30.847","30.685","0.14%"
"Sep 03, 2018","30.724","30.687","30.795","30.654","0.15%"
"Aug 31, 2018","30.678","30.748","30.750","30.632","-0.23%"
"Aug 30, 2018","30.748","30.679","30.750","30.610","0.19%"
"Aug 29, 2018","30.691","30.699","30.743","30.582","-0.05%"
"Aug 28, 2018","30.705","30.699","30.754","30.645","0.07%"
"Aug 27, 2018","30.685","30.675","30.793","30.645","0.03%"
"Aug 24, 2018","30.676","30.828","30.872","30.648","-0.50%"
"Aug 23, 2018","30.830","30.676","30.842","30.664","0.53%"
"Aug 22, 2018","30.668","30.649","30.747","30.641","0.04%"
"Aug 21, 2018","30.655","30.728","30.776","30.623","-0.22%"
"Aug 20, 2018","30.722","30.735","30.828","30.659","-0.01%"
"Aug 17, 2018","30.725","30.771","30.865","30.712","-0.12%"
"Aug 16, 2018","30.762","30.876","30.896","30.730","-0.41%"
"Aug 15, 2018","30.888","30.822","30.914","30.767","0.20%"
"Aug 14, 2018","30.825","30.883","30.885","30.749","-0.11%"
"Aug 13, 2018","30.860","30.746","30.905","30.706","0.37%"
"Aug 10, 2018","30.746","30.657","30.790","30.603","0.28%"
"Aug 09, 2018","30.661","30.598","30.683","30.580","0.23%"
"Aug 08, 2018","30.590","30.560","30.651","30.472","0.10%"
"Aug 07, 2018","30.558","30.659","30.683","30.531","-0.30%"
"Aug 06, 2018","30.650","30.588","30.673","30.566","0.19%"
"Aug 03, 2018","30.593","30.727","30.744","30.558","-0.41%"
"Aug 02, 2018","30.720","30.619","30.764","30.607","0.31%"
"Aug 01, 2018","30.626","30.589","30.682","30.581","0.14%"
"Jul 31, 2018","30.583","30.600","30.680","30.520","-0.02%"
"Jul 30, 2018","30.588","30.570","30.666","30.518","0.06%"
"Jul 27, 2018","30.570","30.609","30.688","30.530","-0.12%"
"Jul 26, 2018","30.607","30.477","30.627","30.402","0.44%"
"Jul 25, 2018","30.473","30.635","30.706","30.464","-0.49%"
"Jul 24, 2018","30.622","30.645","30.767","30.574","-0.03%"
"Jul 23, 2018","30.631","30.577","30.701","30.538","0.11%"
"Jul 20, 2018","30.598","30.680","30.758","30.564","-0.27%"
"Jul 19, 2018","30.681","30.605","30.746","30.560","0.25%"
"Jul 18, 2018","30.603","30.550","30.677","30.486","0.18%"
"Jul 17, 2018","30.548","30.562","30.583","30.451","0.02%"
"Jul 16, 2018","30.543","30.581","30.624","30.499","-0.12%"
"Jul 13, 2018","30.581","30.526","30.712","30.473","0.22%"
"Jul 12, 2018","30.514","30.630","30.679","30.456","-0.49%"
"Jul 11, 2018","30.663","30.420","30.685","30.290","1.00%"
"Jul 10, 2018","30.360","30.342","30.479","30.287","0.13%"
"Jul 09, 2018","30.322","30.444","30.473","30.275","-0.40%"
"Jul 06, 2018","30.443","30.539","30.577","30.433","-0.28%"
"Jul 05, 2018","30.527","30.527","30.604","30.482","0.05%"
"Jul 04, 2018","30.511","30.560","30.571","30.438","-0.12%"
"Jul 03, 2018","30.549","30.549","30.681","30.482","0.02%"
"Jul 02, 2018","30.544","30.508","30.627","30.395","0.21%"
"Jun 29, 2018","30.479","30.580","30.622","30.397","-0.30%"
"Jun 28, 2018","30.571","30.553","30.665","30.494","0.15%"
"Jun 27, 2018","30.526","30.432","30.576","30.359","0.35%"
"Jun 26, 2018","30.419","30.385","30.515","30.314","0.15%"
"Jun 25, 2018","30.373","30.300","30.431","30.300","0.20%"
"Jun 22, 2018","30.312","30.325","30.402","30.218","-0.03%"
"Jun 21, 2018","30.322","30.197","30.428","30.136","0.42%"
"Jun 20, 2018","30.196","30.196","30.267","30.118","0.03%"
"Jun 19, 2018","30.187","30.166","30.304","30.092","0.09%"
"Jun 18, 2018","30.160","30.147","30.223","30.051","0.04%"
"Jun 15, 2018","30.147","29.963","30.187","29.874","0.68%"
"Jun 14, 2018","29.942","29.870","29.975","29.774","0.29%"
"Jun 13, 2018","29.856","29.876","29.946","29.774","-0.07%"
"Jun 12, 2018","29.877","29.834","29.906","29.812","0.18%"
"Jun 11, 2018","29.822","29.839","29.883","29.720","-0.10%"
"Jun 08, 2018","29.851","29.782","29.959","29.715","0.27%"
"Jun 07, 2018","29.770","29.694","29.787","29.611","0.24%"
"Jun 06, 2018","29.698","29.863","29.864","29.691","-0.40%"
"Jun 05, 2018","29.818","29.758","29.863","29.646","0.24%"
"Jun 04, 2018","29.748","29.819","29.877","29.664","-0.24%"
"Jun 01, 2018","29.819","29.993","30.013","29.788","-0.56%"
"May 31, 2018","29.988","29.952","30.023","29.876","0.18%"
"May 30, 2018","29.933","30.084","30.116","29.925","-0.45%"
"May 29, 2018","30.069","29.921","30.130","29.905","0.38%"
"May 28, 2018","29.956","29.953","29.965","29.868","-0.01%"
"May 25, 2018","29.959","29.950","29.999","29.895","0.04%"
"May 24, 2018","29.947","29.982","30.035","29.909","-0.07%"
"May 23, 2018","29.968","29.886","30.032","29.797","0.28%"
"May 22, 2018","29.883","29.945","29.977","29.837","-0.03%"
"May 21, 2018","29.893","29.930","30.049","29.885","-0.18%"
"May 18, 2018","29.947","29.959","29.991","29.901","0.00%"
"May 17, 2018","29.947","29.899","29.965","29.814","0.31%"
"May 16, 2018","29.855","29.928","29.983","29.840","-0.22%"
"May 15, 2018","29.922","29.822","29.976","29.735","0.33%"
"May 14, 2018","29.823","29.684","29.838","29.674","0.20%"
"May 11, 2018","29.764","29.731","29.843","29.643","0.14%"
"May 10, 2018","29.723","29.934","29.989","29.711","-0.70%"
"May 09, 2018","29.932","29.817","29.981","29.777","0.41%"
"May 08, 2018","29.811","29.820","29.873","29.731","-0.05%"
"May 07, 2018","29.826","29.720","29.882","29.638","0.50%"
"May 04, 2018","29.679","29.696","29.757","29.629","-0.02%"
"May 03, 2018","29.684","29.805","29.825","29.643","-0.37%"
"May 02, 2018","29.793","29.670","29.879","29.638","0.37%"
"May 01, 2018","29.682","29.650","29.727","29.614","0.15%"
"Apr 30, 2018","29.639","29.559","29.655","29.514","0.25%"
"Apr 27, 2018","29.566","29.655","29.729","29.527","-0.31%"
"Apr 26, 2018","29.659","29.720","29.748","29.626","-0.11%"
"Apr 25, 2018","29.692","29.636","29.778","29.599","0.22%"
"Apr 24, 2018","29.626","29.612","29.658","29.556","0.06%"
"Apr 23, 2018","29.609","29.401","29.657","29.401","0.49%"
"Apr 20, 2018","29.466","29.392","29.535","29.345","0.23%"
"Apr 19, 2018","29.399","29.311","29.414","29.293","0.34%"
"Apr 18, 2018","29.300","29.364","29.385","29.293","-0.22%"
"Apr 17, 2018","29.365","29.374","29.441","29.341","0.02%"
"Apr 16, 2018","29.359","29.283","29.455","29.283","0.12%"
"Apr 13, 2018","29.324","29.319","29.371","29.271","0.09%"
"Apr 12, 2018","29.298","29.213","29.351","29.191","0.33%"
"Apr 11, 2018","29.203","29.193","29.245","29.145","0.04%"
"Apr 10, 2018","29.190","29.261","29.274","29.173","-0.22%"
"Apr 09, 2018","29.255","29.330","29.335","29.170","-0.21%"
"Apr 06, 2018","29.316","29.252","29.349","29.230","0.22%"
"Apr 05, 2018","29.252","29.192","29.290","29.157","0.23%"
"Apr 04, 2018","29.184","29.132","29.288","29.123","0.15%"
"Apr 03, 2018","29.141","29.159","29.180","29.096","-0.01%"
"Apr 02, 2018","29.143","28.989","29.171","28.976","0.17%"
"Mar 30, 2018","29.093","29.127","29.172","28.982","-0.09%"
"Mar 29, 2018","29.119","29.168","29.223","29.095","-0.11%"
"Mar 28, 2018","29.152","29.191","29.218","29.113","-0.15%"
"Mar 27, 2018","29.197","29.107","29.218","29.017","0.36%"
"Mar 26, 2018","29.093","29.192","29.200","29.031","-0.34%"
"Mar 23, 2018","29.192","29.203","29.227","29.072","0.00%"
"Mar 22, 2018","29.192","29.106","29.238","29.074","0.36%"
"Mar 21, 2018","29.086","29.167","29.225","29.074","-0.24%"
"Mar 20, 2018","29.157","29.172","29.183","29.054","-0.05%"
"Mar 19, 2018","29.172","29.118","29.225","29.110","0.15%"
"Mar 16, 2018","29.128","29.159","29.185","29.008","-0.05%"
"Mar 15, 2018","29.143","29.246","29.269","29.057","-0.22%"
"Mar 14, 2018","29.206","29.294","29.294","29.192","-0.19%"
"Mar 13, 2018","29.263","29.298","29.313","29.208","-0.03%"
"Mar 12, 2018","29.271","29.254","29.325","29.245","0.06%"
"Mar 09, 2018","29.254","29.346","29.365","29.231","-0.29%"
"Mar 08, 2018","29.340","29.272","29.392","29.252","0.25%"
"Mar 07, 2018","29.267","29.216","29.315","29.209","0.20%"
"Mar 06, 2018","29.210","29.294","29.327","29.183","-0.22%"
"Mar 05, 2018","29.273","29.284","29.334","29.220","-0.03%"
"Mar 02, 2018","29.282","29.325","29.357","29.232","-0.07%"
"Mar 01, 2018","29.303","29.345","29.391","29.282","-0.11%"
"Feb 28, 2018","29.336","29.284","29.351","29.210","0.15%"
"Feb 27, 2018","29.293","29.209","29.308","29.130","0.27%"
"Feb 26, 2018","29.214","29.255","29.293","29.175","-0.12%"
"Feb 23, 2018","29.250","29.285","29.303","29.180","-0.16%"
"Feb 22, 2018","29.297","29.242","29.319","29.186","0.22%"
"Feb 21, 2018","29.233","29.185","29.339","29.097","0.11%"
"Feb 20, 2018","29.200","29.038","29.256","28.985","0.56%"
"Feb 19, 2018","29.037","29.087","29.153","29.030","-0.13%"
"Feb 16, 2018","29.076","28.963","29.126","28.936","0.39%"
"Feb 15, 2018","28.964","29.069","29.204","28.954","-0.35%"
"Feb 14, 2018","29.065","29.293","29.358","29.052","-0.78%"
"Feb 13, 2018","29.293","29.308","29.410","29.262","-0.05%"
"Feb 12, 2018","29.309","29.301","29.375","29.248","-0.21%"
"Feb 09, 2018","29.370","29.457","29.497","29.306","-0.25%"
"Feb 08, 2018","29.444","29.370","29.469","29.215","0.28%"
"Feb 07, 2018","29.361","29.221","29.379","29.175","0.52%"
"Feb 06, 2018","29.209","29.398","29.449","29.195","-0.68%"
"Feb 05, 2018","29.410","29.380","29.424","29.215","0.21%"
"Feb 02, 2018","29.349","29.203","29.421","29.167","0.61%"
"Feb 01, 2018","29.170","29.152","29.297","29.085","-0.02%"
"Jan 31, 2018","29.176","29.243","29.266","29.082","-0.22%"
"Jan 30, 2018","29.239","29.208","29.294","29.151","0.13%"
"Jan 29, 2018","29.201","29.125","29.233","29.035","0.39%"
"Jan 26, 2018","29.089","29.098","29.173","29.015","-0.10%"
"Jan 25, 2018","29.117","29.113","29.160","28.985","0.02%"
"Jan 24, 2018","29.111","29.214","29.307","29.076","-0.38%"
"Jan 23, 2018","29.222","29.207","29.324","29.075","0.04%"
"Jan 22, 2018","29.209","29.488","29.498","29.169","-0.54%"
"Jan 19, 2018","29.368","29.564","29.581","29.323","-0.65%"
"Jan 18, 2018","29.559","29.560","29.599","29.479","0.01%"
"Jan 17, 2018","29.557","29.550","29.605","29.475","0.02%"
"Jan 16, 2018","29.551","29.546","29.618","29.485","0.05%"
"Jan 15, 2018","29.537","29.605","29.609","29.465","-0.25%"
"Jan 12, 2018","29.611","29.627","29.678","29.496","0.03%"
"Jan 11, 2018","29.603","29.594","29.667","29.515","0.03%"
"Jan 10, 2018","29.595","29.543","29.655","29.525","0.18%"
"Jan 09, 2018","29.543","29.520","29.652","29.455","0.08%"
"Jan 08, 2018","29.519","29.508","29.585","29.385","0.21%"
"Jan 05, 2018","29.457","29.596","29.597","29.435","-0.43%"
"Jan 04, 2018","29.585","29.595","29.641","29.515","-0.03%"
"Jan 03, 2018","29.593","29.634","29.635","29.485","-0.10%"
"Jan 02, 2018","29.623","29.684","29.813","29.516","-0.24%"
"Jan 01, 2018","29.694","29.668","29.713","29.666","0.09%"
"Dec 29, 2017","29.667","29.824","29.827","29.595","-0.53%"
"Dec 28, 2017","29.825","29.926","29.946","29.695","-0.37%"
"Dec 27, 2017","29.937","29.950","29.984","29.875","-0.05%"
"Dec 26, 2017","29.951","29.912","29.961","29.865","0.13%"
"Dec 25, 2017","29.913","29.965","29.981","29.894","0.07%"
"Dec 22, 2017","29.893","29.969","30.000","29.845","-0.26%"
"Dec 21, 2017","29.971","29.998","30.007","29.908","-0.07%"
"Dec 20, 2017","29.991","29.981","30.027","29.912","0.04%"
"Dec 19, 2017","29.979","30.017","30.024","29.935","-0.08%"
"Dec 18, 2017","30.004","29.987","30.035","29.945","0.14%"
"Dec 15, 2017","29.963","30.016","30.027","29.892","-0.14%"
"Dec 14, 2017","30.005","29.985","30.041","29.914","-0.06%"
"Dec 13, 2017","30.023","30.027","30.070","29.954","0.02%"
"Dec 12, 2017","30.016","30.032","30.071","29.955","-0.01%"
"Dec 11, 2017","30.020","30.029","30.063","29.955","-0.03%"
"Dec 08, 2017","30.029","30.033","30.070","29.965","0.01%"
"Dec 07, 2017","30.027","29.998","30.082","29.955","0.05%"
"Dec 06, 2017","30.011","29.989","30.081","29.935","0.07%"
"Dec 05, 2017","29.990","30.032","30.065","29.945","-0.14%"
"Dec 04, 2017","30.031","30.002","30.065","29.964","0.11%"
"Dec 01, 2017","29.998","30.026","30.077","29.941","-0.00%"
"Nov 30, 2017","29.999","29.992","30.103","29.945","0.02%"
"Nov 29, 2017","29.992","29.995","30.065","29.935","-0.01%"
"Nov 28, 2017","29.996","29.999","30.048","29.941","-0.01%"
"Nov 27, 2017","30.000","30.045","30.056","29.945","0.10%"
"Nov 24, 2017","29.970","30.005","30.020","29.925","-0.11%"
"Nov 23, 2017","30.004","29.973","30.023","29.899","0.16%"
"Nov 22, 2017","29.956","30.065","30.075","29.869","-0.14%"
"Nov 21, 2017","29.998","30.081","30.096","29.941","-0.32%"
"Nov 20, 2017","30.093","30.075","30.168","30.017","0.07%"
"Nov 17, 2017","30.072","30.143","30.178","29.999","0.04%"
"Nov 16, 2017","30.060","30.078","30.154","30.005","-0.06%"
"Nov 15, 2017","30.078","30.100","30.175","30.008","-0.11%"
"Nov 14, 2017","30.112","30.153","30.203","30.100","-0.26%"
"Nov 13, 2017","30.189","30.180","30.220","30.114","0.06%"
"Nov 10, 2017","30.170","30.204","30.221","30.129","-0.10%"
"Nov 09, 2017","30.200","30.181","30.210","30.113","0.06%"
"Nov 08, 2017","30.183","30.169","30.245","30.125","0.04%"
"Nov 07, 2017","30.170","30.210","30.227","30.125","-0.09%"
"Nov 06, 2017","30.197","30.238","30.238","30.130","0.09%"
"Nov 03, 2017","30.171","30.196","30.246","30.105","-0.03%"
"Nov 02, 2017","30.180","30.150","30.234","30.095","0.12%"
"Nov 01, 2017","30.145","30.125","30.189","30.095","-0.08%"
"Oct 31, 2017","30.168","30.199","30.210","30.095","-0.10%"
"Oct 30, 2017","30.198","30.168","30.225","30.125","0.15%"
"Oct 27, 2017","30.152","30.279","30.335","30.147","-0.25%"
"Oct 26, 2017","30.228","30.250","30.287","30.175","-0.11%"
"Oct 25, 2017","30.262","30.297","30.301","30.195","-0.02%"
"Oct 24, 2017","30.268","30.275","30.323","30.185","0.04%"
"Oct 23, 2017","30.257","30.267","30.323","30.205","0.07%"
"Oct 20, 2017","30.237","30.244","30.303","30.145","0.04%"
"Oct 19, 2017","30.224","30.201","30.276","30.125","0.07%"
"Oct 18, 2017","30.204","30.206","30.253","30.116","0.03%"
"Oct 17, 2017","30.196","30.157","30.237","30.115","0.13%"
"Oct 16, 2017","30.157","30.141","30.175","30.060","0.12%"
"Oct 13, 2017","30.122","30.187","30.233","30.055","-0.28%"
"Oct 12, 2017","30.206","30.245","30.252","30.136","-0.07%"
"Oct 11, 2017","30.228","30.311","30.386","30.195","-0.44%"
"Oct 10, 2017","30.363","30.384","30.412","30.258","-0.03%"
"Oct 09, 2017","30.373","30.364","30.441","30.344","-0.01%"
"Oct 06, 2017","30.375","30.337","30.459","30.295","0.09%"
"Oct 05, 2017","30.349","30.406","30.443","30.285","-0.23%"
"Oct 04, 2017","30.419","30.444","30.462","30.353","-0.05%"
"Oct 03, 2017","30.433","30.416","30.500","30.365","0.07%"
"Oct 02, 2017","30.411","30.328","30.481","30.314","0.27%"
"Sep 30, 2017","30.328","30.331","30.383","30.328","-0.01%"
"Sep 29, 2017","30.332","30.373","30.421","30.293","-0.21%"
"Sep 28, 2017","30.395","30.294","30.478","30.267","0.25%"
"Sep 27, 2017","30.318","30.222","30.402","30.211","0.19%"
"Sep 26, 2017","30.261","30.161","30.291","30.133","0.23%"
"Sep 25, 2017","30.191","30.174","30.279","30.092","0.03%"
"Sep 22, 2017","30.182","30.200","30.260","30.118","-0.05%"
"Sep 21, 2017","30.196","30.213","30.271","30.101","0.23%"
"Sep 20, 2017","30.128","30.140","30.306","30.045","0.13%"
"Sep 19, 2017","30.090","30.130","30.200","30.051","-0.05%"
"Sep 18, 2017","30.105","30.071","30.187","29.976","0.12%"
"Sep 15, 2017","30.069","30.100","30.141","29.985","-0.12%"
"Sep 14, 2017","30.105","30.061","30.203","30.046","0.17%"
"Sep 13, 2017","30.053","30.035","30.133","29.976","0.10%"
"Sep 12, 2017","30.023","30.030","30.082","29.976","0.00%"
"Sep 11, 2017","30.023","30.004","30.064","29.955","0.06%"
"Sep 08, 2017","30.006","29.982","30.093","29.829","0.16%"
"Sep 07, 2017","29.957","30.106","30.107","29.885","-0.46%"
"Sep 06, 2017","30.096","30.076","30.145","29.992","0.09%"
"Sep 05, 2017","30.070","30.036","30.107","29.951","-0.07%"
"Sep 04, 2017","30.090","30.133","30.191","29.983","-0.10%"
"Sep 01, 2017","30.119","30.153","30.207","30.010","-0.25%"
"Aug 31, 2017","30.194","30.160","30.226","30.087","0.15%"
"Aug 30, 2017","30.150","30.207","30.207","30.084","-0.16%"
"Aug 29, 2017","30.197","30.139","30.220","30.059","0.22%"
"Aug 28, 2017","30.131","30.120","30.185","30.044","0.08%"
"Aug 25, 2017","30.106","30.268","30.296","30.025","-0.50%"
"Aug 24, 2017","30.256","30.284","30.303","30.206","-0.10%"
"Aug 23, 2017","30.285","30.270","30.311","30.215","-0.02%"
"Aug 22, 2017","30.290","30.324","30.344","30.245","-0.11%"
"Aug 21, 2017","30.322","30.308","30.386","30.255","-0.00%"
"Aug 18, 2017","30.323","30.318","30.395","30.265","0.05%"
"Aug 17, 2017","30.309","30.358","30.379","30.226","-0.05%"
"Aug 16, 2017","30.325","30.300","30.386","30.264","0.08%"
"Aug 15, 2017","30.301","30.297","30.361","30.225","0.01%"
"Aug 14, 2017","30.298","30.356","30.389","30.235","-0.16%"
"Aug 11, 2017","30.347","30.314","30.444","30.281","0.02%"
"Aug 10, 2017","30.341","30.218","30.410","30.175","0.40%"
"Aug 09, 2017","30.220","30.206","30.308","30.146","0.09%"
"Aug 08, 2017","30.193","30.238","30.239","30.135","-0.12%"
"Aug 07, 2017","30.229","30.190","30.251","30.145","0.06%"
"Aug 04, 2017","30.212","30.233","30.255","30.069","-0.03%"
"Aug 03, 2017","30.221","30.248","30.328","30.145","-0.08%"
"Aug 02, 2017","30.244","30.264","30.310","30.165","-0.03%"
"Aug 01, 2017","30.252","30.214","30.326","30.095","0.12%"
"Jul 31, 2017","30.215","30.296","30.296","30.155","-0.26%"
"Jul 28, 2017","30.294","30.242","30.325","30.198","0.16%"
"Jul 27, 2017","30.247","30.222","30.305","30.076","0.05%"
"Jul 26, 2017","30.233","30.364","30.445","30.161","-0.39%"
"Jul 25, 2017","30.351","30.363","30.401","30.265","0.01%"
"Jul 24, 2017","30.349","30.422","30.505","30.276","-0.32%"
"Jul 21, 2017","30.447","30.464","30.539","30.338","-0.02%"
"Jul 20, 2017","30.454","30.403","30.498","30.325","0.21%"
"Jul 19, 2017","30.390","30.375","30.438","30.276","0.09%"
"Jul 18, 2017","30.364","30.424","30.434","30.305","-0.16%"
"Jul 17, 2017","30.414","30.294","30.428","30.229","0.47%"
"Jul 14, 2017","30.272","30.389","30.429","30.250","-0.35%"
"Jul 13, 2017","30.377","30.361","30.494","30.255","0.10%"
"Jul 12, 2017","30.346","30.543","30.597","30.320","-0.68%"
"Jul 11, 2017","30.553","30.553","30.622","30.489","0.08%"
"Jul 10, 2017","30.529","30.566","30.599","30.463","-0.06%"
"Jul 07, 2017","30.548","30.580","30.645","30.480","-0.15%"
"Jul 06, 2017","30.593","30.511","30.639","30.445","0.31%"
"Jul 05, 2017","30.498","30.495","30.590","30.409","-0.08%"
"Jul 04, 2017","30.523","30.506","30.577","30.435","-0.04%"
"Jul 03, 2017","30.535","30.422","30.566","30.330","0.34%"
"Jun 30, 2017","30.433","30.488","30.498","30.337","0.13%"
"Jun 29, 2017","30.394","30.370","30.512","30.315","-0.12%"
"Jun 28, 2017","30.430","30.362","30.537","30.325","0.14%"
"Jun 27, 2017","30.387","30.322","30.419","30.271","0.19%"
"Jun 26, 2017","30.328","30.349","30.375","30.255","-0.19%"
"Jun 23, 2017","30.385","30.442","30.473","30.280","-0.19%"
"Jun 22, 2017","30.442","30.466","30.485","30.351","-0.06%"
"Jun 21, 2017","30.459","30.474","30.526","30.375","-0.01%"
"Jun 20, 2017","30.461","30.362","30.483","30.311","0.34%"
"Jun 19, 2017","30.358","30.338","30.436","30.276","-0.02%"
"Jun 16, 2017","30.363","30.244","30.485","30.213","0.31%"
"Jun 15, 2017","30.270","30.168","30.432","30.106","0.33%"
"Jun 14, 2017","30.171","30.223","30.271","30.035","-0.16%"
"Jun 13, 2017","30.219","30.248","30.281","30.125","0.16%"
"Jun 12, 2017","30.172","30.165","30.283","30.085","0.23%"
"Jun 09, 2017","30.102","30.130","30.186","30.026","0.00%"
"Jun 08, 2017","30.102","30.154","30.190","30.024","-0.23%"
"Jun 07, 2017","30.172","30.098","30.191","30.026","0.28%"
"Jun 06, 2017","30.088","30.093","30.149","30.005","0.04%"
"Jun 05, 2017","30.075","30.113","30.113","29.995","-0.13%"
"Jun 02, 2017","30.115","30.129","30.223","30.060","0.03%"
"Jun 01, 2017","30.107","30.095","30.186","30.026","0.04%"
"May 31, 2017","30.096","30.178","30.233","30.035","-0.28%"
"May 30, 2017","30.179","30.200","30.253","30.078","-0.06%"
"May 29, 2017","30.198","30.110","30.234","30.081","0.29%"
"May 26, 2017","30.111","30.139","30.226","30.024","0.12%"
"May 25, 2017","30.076","30.116","30.172","29.984","-0.32%"
"May 24, 2017","30.172","30.159","30.251","30.089","0.07%"
"May 23, 2017","30.151","29.994","30.215","29.965","0.57%"
"May 22, 2017","29.980","29.993","30.060","29.884","-0.09%"
