,us,eu,china,korea,taiwan,date
1804,143767,232625,207926,207739,237591,2020/3/20
1805,140554,196338,210303,200771,239909,2020/3/21
1806,140072,200593,209600,207094,235541,2020/3/22
1807,146525,195106,210143,201303,236451,2020/3/23
1808,142388,194540,213028,196164,240143,2020/3/24
1809,140520,193743,235755,199503,239355,2020/3/25
1810,140655,191608,236709,201858,244222,2020/3/26
1811,138785,189375,230823,202427,241424,2020/3/27
1812,140607,189209,228521,205439,237160,2020/3/28
1813,141458,192045,229952,204229,239061,2020/3/29
1814,137685,192780,236191,206107,234955,2020/3/30
1815,137127,191717,236774,201488,236013,2020/3/31
1816,135689,183079,240270,196327,229569,2020/4/1
1817,134887,182024,244322,196848,230450,2020/4/2
1818,131796,179216,247555,199051,230000,2020/4/3
1819,131256,181922,249505,197497,231860,2020/4/4
1820,130110,180744,252341,197944,241077,2020/4/5
1821,132696,181695,253689,200885,234312,2020/4/6
1822,134000,191673,255164,192730,242497,2020/4/7
1823,131899,179933,258243,191985,239716,2020/4/8
1824,129246,181137,264557,191148,238767,2020/4/9
1825,129552,181998,266298,195466,232280,2020/4/10
1826,130321,185936,266797,194108,235106,2020/4/11
1827,129313,182383,266777,198458,229477,2020/4/12
1828,131212,181375,278647,193434,235079,2020/4/13
1829,126866,187006,278081,194414,234215,2020/4/14
1830,120210,179929,272322,193735,226985,2020/4/15
1831,116470,178923,281494,192222,227316,2020/4/16
1832,115012,178292,283571,192404,226084,2020/4/17
1833,115533,180095,284005,194879,228407,2020/4/18
1834,118066,176937,282451,192833,237133,2020/4/19
1835,118384,178319,284284,191733,233261,2020/4/20
1836,118050,186434,288860,195559,229662,2020/4/21
1837,115973,179910,299904,191428,236135,2020/4/22
1838,113614,176051,294860,195062,222101,2020/4/23
1839,112168,175040,291132,195308,219352,2020/4/24
1840,111374,173249,297316,192345,225151,2020/4/25
1841,112418,176078,304248,189484,214560,2020/4/26
1842,113073,177129,301711,189729,215524,2020/4/27
1843,112546,172258,310139,189463,223483,2020/4/28
1844,112986,173039,312146,189123,224865,2020/4/29
1845,111348,169211,303613,182843,222799,2020/4/30
1846,110925,168846,304928,189356,220631,2020/5/1
1847,109653,168008,307460,190588,205610,2020/5/2
1848,110411,168876,306207,187362,213540,2020/5/3
1849,113146,170022,309095,184811,184845,2020/5/4
1850,112801,170638,322048,189299,174143,2020/5/5
1851,109804,170310,321750,189733,210946,2020/5/6
1852,109438,168348,325603,190982,208642,2020/5/7
1853,107913,168518,323331,186533,200033,2020/5/8
1854,107412,170702,325860,194773,204927,2020/5/9
1855,110450,170668,350091,182493,183403,2020/5/10
1856,110626,171709,359078,191914,188142,2020/5/11
1857,108896,175613,352652,191642,219733,2020/5/12
1858,110316,167096,364695,195906,216096,2020/5/13
1859,108415,173637,358107,195805,194169,2020/5/14
1860,106448,170372,361579,194270,213094,2020/5/15
1861,108517,171183,365164,186776,217146,2020/5/16
1862,108794,170851,362986,187225,198711,2020/5/17
1863,111417,173960,354881,189708,164036,2020/5/18
1864,109121,172913,363043,191986,162520,2020/5/19
1865,108544,170111,359714,196408,180294,2020/5/20
1866,109554,166900,367456,189934,188236,2020/5/21
1867,109000,169503,367242,187540,196899,2020/5/22
1868,107977,170794,361423,188735,191557,2020/5/23
1869,109054,168173,370249,198698,197683,2020/5/24
1870,108787,169412,373052,195204,199008,2020/5/25
1871,108233,168887,372723,194540,202879,2020/5/26
1872,110318,171287,368425,192196,195342,2020/5/27
1873,109654,172411,374759,186430,200589,2020/5/28
1874,108252,171527,370391,198449,199553,2020/5/29
1875,109735,167923,373436,192888,202941,2020/5/30
1876,111316,170418,371644,183325,205002,2020/5/31
1877,111578,170140,385867,191550,198575,2020/6/1
1878,111256,173798,387220,193989,193546,2020/6/2
1879,109993,172870,394889,194041,198308,2020/6/3
1880,110421,169724,415536,191819,209452,2020/6/4
1881,111408,166547,396484,192380,212451,2020/6/5
1882,111511,167526,391469,188221,212114,2020/6/6
1883,114866,171282,404069,198889,200408,2020/6/7
1884,116167,169092,405973,192882,200674,2020/6/8
1885,118756,169546,410377,193693,214139,2020/6/9
1886,117380,167794,403878,190651,199030,2020/6/10
1887,116589,168467,406020,193890,203660,2020/6/11
1888,117775,168178,401313,199287,199752,2020/6/12
1889,114892,167133,405028,196604,203487,2020/6/13
1890,118500,170410,412815,193456,199489,2020/6/14
1891,118506,172486,400922,203291,232000,2020/6/15
1892,116654,168350,411978,195935,203978,2020/6/16
1893,117800,170238,402372,190475,224494,2020/6/17
1894,118058,171780,410260,193527,226473,2020/6/18
1895,117351,170469,408949,190552,226633,2020/6/19
1896,117421,169818,410939,189233,207505,2020/6/20
1897,120477,171197,410683,202372,195034,2020/6/21
1898,119968,172043,405712,189613,195386,2020/6/22
1899,117055,172337,406294,192085,207891,2020/6/23
1900,117474,170482,408439,194344,218763,2020/6/24
1901,117249,169581,400575,207876,206650,2020/6/25
1902,117200,170903,397950,189656,206644,2020/6/26
1903,117442,169862,408070,197504,199829,2020/6/27
1904,118356,172065,408421,199243,197749,2020/6/28
1905,118887,170402,406938,191092,209089,2020/6/29
1906,120020,171760,407875,189215,211178,2020/6/30
1907,119463,174126,407883,200372,220945,2020/7/1
1908,119133,170290,411635,196937,213075,2020/7/2
1909,118894,169785,405099,192224,203266,2020/7/3
1910,120867,173569,403977,194298,204810,2020/7/4
1911,121837,173575,409885,202665,215296,2020/7/5
1912,120956,173317,410564,195603,205547,2020/7/6
1913,119291,174985,407074,196806,203154,2020/7/7
1914,121110,174497,403967,194739,201208,2020/7/8
1915,122173,172016,408459,199365,202247,2020/7/9
1916,120491,176395,403559,197872,203516,2020/7/10
1917,121044,176658,400668,192370,201081,2020/7/11
1918,120358,175497,402527,200544,202179,2020/7/12
1919,120074,182845,406262,197981,198994,2020/7/13
1920,119754,185926,404266,200885,199628,2020/7/14
1921,118060,181774,395539,199900,218640,2020/7/15
1922,119262,185273,396940,199272,222455,2020/7/16
1923,120739,180782,393754,196885,234264,2020/7/17
1924,121304,186902,394725,199919,230299,2020/7/18
1925,122006,189620,400444,200757,237049,2020/7/19
1926,120029,187291,399136,203023,219083,2020/7/20
1927,119299,186174,399791,203614,207237,2020/7/21
1928,119914,182973,400657,203965,196871,2020/7/22
1929,118831,181962,396090,206303,198914,2020/7/23
1930,119091,181242,398085,204410,199342,2020/7/24
1931,118866,177575,391177,206419,187000,2020/7/25
1932,119602,182227,388433,204551,204888,2020/7/26
1933,120620,177444,390113,209026,215785,2020/7/27
1934,118540,179940,394544,202831,225325,2020/7/28
1935,118888,176986,383593,202472,205635,2020/7/29
1936,118374,176167,374147,207395,203547,2020/7/30
1937,117897,174019,365421,190240,208643,2020/7/31
1938,118995,178864,357449,210684,215435,2020/8/1
1939,118619,178660,360992,200322,212584,2020/8/2
1940,120253,176141,362142,207306,213648,2020/8/3
1941,118631,157057,362103,211693,201298,2020/8/4
1942,119634,188847,366143,204235,208940,2020/8/5
1943,120081,178636,359501,202922,201420,2020/8/6
1944,119316,173116,361772,197592,209903,2020/8/7
1945,119482,176043,357513,201481,210554,2020/8/8
1946,121267,177329,350982,202836,205740,2020/8/9
1947,120781,182849,357662,221319,208609,2020/8/10
1948,118676,179716,359443,216945,208362,2020/8/11
1949,121003,178733,352459,212091,213994,2020/8/12
1950,119937,179394,348001,218189,205454,2020/8/13
1951,119911,178898,347208,232538,208136,2020/8/14
1952,120514,175627,331135,211659,206438,2020/8/15
1953,120710,179312,328260,214350,211053,2020/8/16
1954,120181,177708,301917,208019,202982,2020/8/17
1955,121934,179597,322737,212359,209349,2020/8/18
1956,121851,179686,320604,209230,205104,2020/8/19
1957,120749,176588,295898,210628,203946,2020/8/20
1958,120228,177974,311068,214862,202467,2020/8/21
1959,122294,176356,309207,227425,195903,2020/8/22
1960,122928,177595,313077,221469,205209,2020/8/23
1961,124792,173492,309599,215749,188594,2020/8/24
1962,124494,177735,311270,214543,197979,2020/8/25
1963,125793,178014,301032,233476,197477,2020/8/26
1964,124064,178281,297865,222862,201000,2020/8/27
1965,125159,178898,300434,222685,193886,2020/8/28
1966,126344,177162,306449,218136,202787,2020/8/29
1967,127284,177681,300241,235083,182104,2020/8/30
1968,132325,176180,296789,226065,180793,2020/8/31
1969,129141,177372,299453,246777,188422,2020/9/1
1970,129483,178396,301196,236200,193737,2020/9/2
1971,131487,178645,301484,218051,235130,2020/9/3
1972,,,,,,2020/9/4
1973,,,,,,2020/9/5
1974,,,,,,2020/9/6
1975,,,,,,2020/9/7
1976,,,,,,2020/9/8
1977,133420,178285,304853,233168,199275,2020/9/9
1978,133033,181208,305192,227142,195575,2020/9/10
1979,133412,180009,296409,217224,195775,2020/9/11
1980,131965,177203,297591,232816,203892,2020/9/12
1981,136268,181631,301236,221867,197984,2020/9/13
1982,139771,180239,297931,228432,194059,2020/9/14
1983,135539,177426,294804,222001,199097,2020/9/15
1984,138951,181857,299295,221258,198201,2020/9/16
1985,138372,183139,302604,225929,193758,2020/9/17
1986,136706,187556,298198,231785,196639,2020/9/18
1987,137996,184146,297026,230847,195654,2020/9/19
1988,139815,190856,305853,228113,210331,2020/9/20
1989,139828,199481,297874,227919,198164,2020/9/21
1990,141093,190988,302269,221904,201474,2020/9/22
1991,141106,200459,294970,216032,196891,2020/9/23
1992,140907,190606,300367,230371,207993,2020/9/24
1993,142823,190118,298648,228819,228000,2020/9/25
1994,141444,189156,301212,233203,226641,2020/9/26
1995,145058,191081,298572,227931,229875,2020/9/27
1996,149030,194166,292526,222753,223239,2020/9/28
1997,145412,191806,285014,232523,211628,2020/9/29
1998,146909,196179,286719,222522,213521,2020/9/30
1999,147239,191074,297869,230788,226902,2020/10/1
2000,143925,192949,295818,220935,232366,2020/10/2
2001,144872,190410,295803,221745,229772,2020/10/3
2002,145389,192813,298491,221359,222566,2020/10/4
2003,148066,194851,295330,220569,217562,2020/10/5
2004,146678,194917,296420,225982,210456,2020/10/6
2005,149184,195803,300039,218435,219224,2020/10/7
2006,148176,191357,301324,220326,209563,2020/10/8
2007,147305,189779,299190,221798,207435,2020/10/9
2008,147389,196984,297818,221659,231963,2020/10/10
2009,147461,194814,294096,217314,232452,2020/10/11
2010,149782,193059,294291,206428,218362,2020/10/12
2011,161602,208047,295117,210510,214678,2020/10/13
2012,,172835,296306,236752,215138,2020/10/14
2013,142266,177086,261969,216169,268434,2020/10/15
2014,140708,189794,295430,228143,242423,2020/10/16
2015,134472,195301,292322,223591,236834,2020/10/17
2016,133764,193311,294727,221544,234832,2020/10/18
2017,133835,191685,292056,242529,251028,2020/10/19
2018,137435,193284,298681,229904,269647,2020/10/20
2019,140150,199963,296821,244501,247337,2020/10/21
2020,139716,192519,303436,241548,220529,2020/10/22
2021,136969,190906,299358,237267,258883,2020/10/23
2022,140913,193771,304683,241093,248897,2020/10/24
2023,138579,191150,298453,238488,244254,2020/10/25
2024,140585,200737,302119,249662,255235,2020/10/26
2025,139783,198474,304474,255551,255100,2020/10/27
2026,142119,197381,309496,239270,273598,2020/10/28
2027,144171,193220,306484,252238,257975,2020/10/29
2028,139998,190788,306524,246998,271249,2020/10/30
2029,142465,193686,300047,219853,259399,2020/10/31
2030,149775,193323,308209,253129,247449,2020/11/1
2031,148220,192012,310725,245862,261095,2020/11/2
2032,147152,197013,305027,250278,254892,2020/11/3
2033,146268,198946,287860,245355,250930,2020/11/4
2034,145413,192492,302778,233346,251888,2020/11/5
2035,143935,190885,298919,236583,264135,2020/11/6
2036,144203,192386,296247,234321,260487,2020/11/7
2037,150185,192713,298795,238715,273371,2020/11/8
2038,155535,204073,310062,262198,260282,2020/11/9
2039,152564,195976,310543,249123,261416,2020/11/10
2040,152224,199312,305180,264288,271271,2020/11/11
2041,154074,198229,307928,253468,271150,2020/11/12
2042,150729,196264,307789,253101,264857,2020/11/13
2043,153185,195893,304783,248904,264907,2020/11/14
2044,153573,198512,300801,250957,258758,2020/11/15
2045,158264,203233,301735,245534,263770,2020/11/16
2046,152967,200876,299392,250229,278670,2020/11/17
2047,157634,199618,302289,250285,280444,2020/11/18
2048,151421,198999,297814,243378,277323,2020/11/19
2049,147768,194673,299143,254395,278520,2020/11/20
2050,147024,195085,291665,252240,280628,2020/11/21
2051,143815,194636,285760,254377,279662,2020/11/22
2052,148725,202039,300433,299962,299847,2020/11/23
2053,132863,175164,263250,286225,279482,2020/11/24
2054,122996,163911,275216,256712,272481,2020/11/25
2055,117890,168181,269174,252343,266883,2020/11/26
2056,113345,161145,261343,241783,260785,2020/11/27
2057,111896,159755,262400,230742,250243,2020/11/28
2058,116332,161430,260678,224317,249204,2020/11/29
2059,117665,157721,261678,231796,246067,2020/11/30
2060,114629,158034,259911,215404,230414,2020/12/1
2061,115026,156524,254681,217785,227280,2020/12/2
2062,114414,155205,257248,206570,228487,2020/12/3
2063,113365,154773,255837,202247,216471,2020/12/4
2064,113500,156350,255103,201103,225103,2020/12/5
2065,114947,157918,255769,199887,226060,2020/12/6
2066,114894,162229,258905,200867,231867,2020/12/7
2067,114656,159693,260999,199105,236511,2020/12/8
2068,117517,161703,261913,197408,222899,2020/12/9
2069,118503,162071,265431,192188,228214,2020/12/10
2070,118790,160841,258513,185675,223113,2020/12/11
2071,117039,159334,257829,191201,227873,2020/12/12
2072,119530,160571,264266,189533,220130,2020/12/13
2073,122146,160513,267138,192642,219911,2020/12/14
2074,114911,160229,267784,190336,214541,2020/12/15
2075,114726,160839,261001,184346,214148,2020/12/16
2076,113785,158294,259011,180362,206169,2020/12/17
2077,113673,156490,257874,180788,220127,2020/12/18
2078,113386,163600,250649,176796,211347,2020/12/19
2079,,,,,,2020/12/20
2080,,,,,,2020/12/21
2081,,,,,,2020/12/22
2082,,,,,,2020/12/23
2083,,,,,,2020/12/24
2084,,,,,,2020/12/25
2085,,,,,,2020/12/26
2086,,,,,,2020/12/27
2087,,,,,,2020/12/28
2088,,,,,,2020/12/29
2089,,,,,,2020/12/30
2090,,,,,,2020/12/31
2091,,,,,,2021/1/1
2092,110660,157577,260982,168909,214414,2021/1/2
2093,113917,159969,261308,167530,213328,2021/1/3
2094,115286,162791,262378,168775,215752,2021/1/4
2095,110405,159101,262529,171971,213279,2021/1/5
2096,109310,156942,258150,157962,212139,2021/1/6
2097,109886,158849,262890,167760,215533,2021/1/7
2098,109063,157196,264889,168480,212064,2021/1/8
2099,110249,156456,269367,160319,211004,2021/1/9
2100,110852,160606,270917,167209,214727,2021/1/10
2101,113036,160678,281661,170608,211178,2021/1/11
2102,110365,160707,286053,167506,215572,2021/1/12
2103,110709,159308,281868,157805,216769,2021/1/13
2104,111967,159193,286263,158334,213219,2021/1/14
2105,113466,159681,289121,159497,209524,2021/1/15
2106,110846,158964,290809,158969,212640,2021/1/16
2107,114627,162137,300817,156688,210894,2021/1/17
2108,113119,166273,305271,164479,216646,2021/1/18
2109,110441,164452,314969,161647,214804,2021/1/19
2110,111174,161511,309889,161165,221772,2021/1/20
2111,111885,162999,315474,160666,242932,2021/1/21
2112,113694,163397,323920,164140,228392,2021/1/22
2113,112851,162915,321001,164437,223794,2021/1/23
2114,113298,162814,324378,159203,224797,2021/1/24
2115,112980,168082,329320,158861,221268,2021/1/25
2116,113017,169639,335072,167075,223391,2021/1/26
2117,112857,165163,328126,161691,221272,2021/1/27
2118,114313,164390,336399,162218,224199,2021/1/28
2119,112385,161729,331475,163986,222840,2021/1/29
2120,112509,159760,331673,155583,229112,2021/1/30
2121,114373,160841,365405,155961,233774,2021/1/31
2122,125816,183892,345828,150049,224668,2021/2/1
2123,121205,170338,346412,155750,224678,2021/2/2
2124,118683,173024,336510,153144,226222,2021/2/3
2125,118546,170785,330710,154196,228609,2021/2/4
2126,119894,167538,329998,150421,223661,2021/2/5
2127,118627,166884,321602,148768,226945,2021/2/6
2128,122672,173455,329775,164118,221156,2021/2/7
2129,121900,173472,327579,148739,226783,2021/2/8
2130,121753,178300,333083,152226,228210,2021/2/9
2131,123449,176654,307467,145312,223888,2021/2/10
2132,122227,172986,311256,150688,224369,2021/2/11
2133,122836,171504,317829,151638,229928,2021/2/12
2134,122695,171561,322712,150961,234393,2021/2/13
2135,124703,174200,320269,147650,229791,2021/2/14
2136,126553,173729,323751,148625,224743,2021/2/15
2137,125452,176476,321614,149557,253719,2021/2/16
2138,125484,181325,330284,147564,248738,2021/2/17
2139,125983,182001,332186,151576,233428,2021/2/18
2140,128113,190456,340966,151062,234097,2021/2/19
2141,127930,181214,349234,153473,245683,2021/2/20
2142,129446,185791,360107,154661,230126,2021/2/21
2143,130443,188662,359488,156734,223404,2021/2/22
2144,135070,192537,350552,153860,263539,2021/2/23
2145,,,,,,2021/2/24
2146,,,,,,2021/2/25
2147,,,,,,2021/2/26
2148,,,,,,2021/2/27
2149,,,,,,2021/2/28
2150,,,,,,2021/3/1
2151,,,,,,2021/3/2
2152,,,,,,2021/3/3
2153,,,,,,2021/3/4
2154,,,,,,2021/3/5
2155,,,,,,2021/3/6
2156,,,,,,2021/3/7
2157,,,,,,2021/3/8
2158,,,,,,2021/3/9
2159,,,,,,2021/3/10
2160,,,,,,2021/3/11
2161,,,,,,2021/3/12
2162,,,,,,2021/3/13
2163,,,,,,2021/3/14
2164,,,,,,2021/3/15
2165,,,,,,2021/3/16
2166,,,,,,2021/3/17
2167,,,,,,2021/3/18
2168,,,,,,2021/3/19
2169,,,,,,2021/3/20
2170,131172,197552,409393,151187,263048,2021/3/21
2171,131143,198088,424370,153858,256696,2021/3/22
2172,131629,199981,422556,158026,244606,2021/3/23
2173,131079,197735,421754,157751,240762,2021/3/24
2174,133330,197488,427727,166482,247104,2021/3/25
2175,135654,198971,426148,162677,245846,2021/3/26
2176,135510,200572,423880,162141,251852,2021/3/27
2177,136017,209767,439272,170313,269947,2021/3/28
2178,138064,214418,451274,165478,246853,2021/3/29
2179,139184,207461,435330,169465,242853,2021/3/30
2180,137830,204416,442596,166017,243125,2021/3/31
2181,137605,204255,447501,159327,242196,2021/4/1
2182,139011,206022,441578,163877,245541,2021/4/2
2183,137682,204379,441503,163450,252292,2021/4/3
2184,137664,201531,444132,172453,274521,2021/4/4
2185,139442,209808,455929,176350,284657,2021/4/5
2186,140221,206848,447654,165304,259494,2021/4/6
2187,140137,207811,446284,171960,257966,2021/4/7
2188,140905,213710,459549,174414,261395,2021/4/8
2189,140204,212005,456978,170213,252599,2021/4/9
2190,143700,209297,454631,168598,270944,2021/4/10
2191,145855,220096,463130,176828,274264,2021/4/11
2192,148167,221607,467598,181743,263385,2021/4/12
2193,148757,222606,472702,183036,274813,2021/4/13
2194,149535,225434,454801,189216,253770,2021/4/14
2195,150404,226806,470705,179968,309682,2021/4/15
2196,147266,223427,460380,179070,285579,2021/4/16
2197,149151,219252,447765,185628,280659,2021/4/17
2198,150013,225306,464235,186345,278566,2021/4/18
2199,151061,225180,467482,191255,285234,2021/4/19
2200,151083,232931,476519,196383,259421,2021/4/20
2201,151205,230524,476385,201846,294819,2021/4/21
2202,150502,238886,479793,214636,286062,2021/4/22
2203,150777,229829,489819,205562,287694,2021/4/23
2204,149715,230112,493148,210048,274819,2021/4/24
2205,153038,230853,504070,221342,289563,2021/4/25
2206,154376,235629,499767,200802,292653,2021/4/26
2207,154117,234819,499239,208470,284124,2021/4/27
2208,154389,231119,502414,215994,279601,2021/4/28
2209,154432,230822,499861,231629,286885,2021/4/29
2210,155540,226257,496662,196844,293581,2021/4/30
2211,152901,231663,491661,207684,278913,2021/5/1
2212,157015,230998,495001,226210,273921,2021/5/2
2213,156235,232037,494644,226066,284280,2021/5/3
2214,154572,231191,505756,225572,308833,2021/5/4
2215,156147,228440,511330,216252,284501,2021/5/5
2216,156065,232267,513718,213450,292663,2021/5/6
2217,159252,232871,508198,220270,279160,2021/5/7
2218,156801,227886,520445,241312,300679,2021/5/8
2219,157838,230880,526266,228823,293310,2021/5/9
2220,,,529352,,,2021/5/10
2221,,,529352,,,2021/5/11
2222,,,528181,,,2021/5/12
2223,,,522770,,,2021/5/13
2224,,,512601,,,2021/5/14
2225,,,512278,,,2021/5/15
2226,,,514955,,,2021/5/16
2227,,,523565,,,2021/5/17
2228,,,535889,,,2021/5/18
2229,,,546111,,,2021/5/19
2230,,,554811,,,2021/5/20
2231,,,556822,,,2021/5/21
2232,,,541664,,,2021/5/22
2233,,,568308,,,2021/5/23
2234,,,563766,,,2021/5/24
2235,,,,,,2021/5/25
2236,,,,,,2021/5/26
2237,,,,,,2021/5/27
2238,,,,,,2021/5/28
2239,,,,,,2021/5/29
2240,,,,,,2021/5/30
2241,,,,,,2021/5/31
2242,,,,,,2021/6/1
2243,187303,277056,584865,255588,319476,2021/6/2
2244,186865,273605,581910,242029,303082,2021/6/3
2245,187069,267312,572964,275748,314079,2021/6/4
2246,188677,267897,571754,246078,309222,2021/6/5
2247,189982,268313,577683,253926,328546,2021/6/6
2248,190666,269630,563801,266389,348108,2021/6/7
2249,190796,275436,584675,262124,369535,2021/6/8
2250,191218,273047,569955,254132,321996,2021/6/9
2251,189511,274575,584189,242530,317354,2021/6/10
2252,190399,271210,573505,258478,293938,2021/6/11
2253,189638,273686,575818,262946,287915,2021/6/12
2254,190567,278436,549411,264494,281842,2021/6/13
2255,192428,277824,575648,266867,278241,2021/6/14
2256,191910,281124,574669,259675,313377,2021/6/15
2257,192536,286634,553855,266775,373010,2021/6/16
2258,186094,292952,504693,214233,310937,2021/6/17
2259,190425,275514,508639,243437,339659,2021/6/18
2260,189283,274140,500154,249663,317255,2021/6/19
2261,188211,278889,487879,259146,309729,2021/6/20
2262,187507,283126,469386,262939,301855,2021/6/21
2263,185744,272419,503290,244428,282428,2021/6/22
2264,183852,267044,509754,256912,287996,2021/6/23
2265,182973,268590,504666,263967,296124,2021/6/24
