"Date","Price","Open","High","Low","Change %"
"Oct 08, 2018","6.9307","6.9040","6.9339","6.8947","0.90%"
"Oct 05, 2018","6.8689","6.8689","6.8689","6.8689","0.00%"
"Oct 04, 2018","6.8689","6.8689","6.8689","6.8689","0.00%"
"Oct 03, 2018","6.8689","6.8689","6.8689","6.8689","0.00%"
"Oct 02, 2018","6.8689","6.8689","6.8689","6.8689","0.00%"
"Oct 01, 2018","6.8689","6.8689","6.8689","6.8689","0.00%"
"Sep 28, 2018","6.8689","6.8872","6.8904","6.8678","-0.31%"
"Sep 27, 2018","6.8902","6.8788","6.8933","6.8700","0.17%"
"Sep 26, 2018","6.8786","6.8748","6.8803","6.8708","0.18%"
"Sep 25, 2018","6.8665","6.8608","6.8842","6.8605","0.14%"
"Sep 24, 2018","6.8571","6.8571","6.8571","6.8571","0.00%"
"Sep 21, 2018","6.8571","6.8357","6.8604","6.8337","0.15%"
"Sep 20, 2018","6.8468","6.8515","6.8583","6.8403","-0.02%"
"Sep 19, 2018","6.8483","6.8653","6.8676","6.8473","-0.19%"
"Sep 18, 2018","6.8615","6.8552","6.8806","6.8552","0.07%"
"Sep 17, 2018","6.8570","6.8695","6.8781","6.8558","-0.17%"
"Sep 14, 2018","6.8690","6.8447","6.8690","6.8447","0.36%"
"Sep 13, 2018","6.8447","6.8368","6.8542","6.8283","-0.23%"
"Sep 12, 2018","6.8606","6.8736","6.8826","6.8606","-0.18%"
"Sep 11, 2018","6.8730","6.8656","6.8791","6.8582","0.25%"
"Sep 10, 2018","6.8556","6.8479","6.8668","6.8479","0.17%"
"Sep 07, 2018","6.8438","6.8333","6.8498","6.8265","0.12%"
"Sep 06, 2018","6.8355","6.8298","6.8424","6.8239","0.07%"
"Sep 05, 2018","6.8305","6.8303","6.8469","6.8292","-0.20%"
"Sep 04, 2018","6.8442","6.8240","6.8453","6.8061","0.31%"
"Sep 03, 2018","6.8228","6.8434","6.8469","6.8174","-0.13%"
"Aug 31, 2018","6.8315","6.8472","6.8485","6.8230","-0.19%"
"Aug 30, 2018","6.8445","6.8216","6.8446","6.8216","0.34%"
"Aug 29, 2018","6.8213","6.8013","6.8299","6.8013","0.27%"
"Aug 28, 2018","6.8030","6.8134","6.8214","6.7984","-0.18%"
"Aug 27, 2018","6.8156","6.8168","6.8266","6.8064","0.13%"
"Aug 24, 2018","6.8070","6.8755","6.8947","6.8070","-1.03%"
"Aug 23, 2018","6.8777","6.8559","6.8799","6.8558","0.53%"
"Aug 22, 2018","6.8417","6.8389","6.8490","6.8389","-0.08%"
"Aug 21, 2018","6.8472","6.8382","6.8523","6.8338","-0.15%"
"Aug 20, 2018","6.8577","6.8626","6.8694","6.8467","-0.29%"
"Aug 17, 2018","6.8775","6.8687","6.8967","6.8687","-0.07%"
"Aug 16, 2018","6.8825","6.9227","6.9227","6.8816","-0.75%"
"Aug 15, 2018","6.9347","6.8921","6.9348","6.8878","0.73%"
"Aug 14, 2018","6.8842","6.8872","6.8973","6.8799","-0.10%"
"Aug 13, 2018","6.8912","6.8763","6.8913","6.8699","0.64%"
"Aug 10, 2018","6.8471","6.8360","6.8610","6.8308","0.38%"
"Aug 09, 2018","6.8210","6.8276","6.8381","6.8130","-0.22%"
"Aug 08, 2018","6.8357","6.8067","6.8414","6.8002","0.06%"
"Aug 07, 2018","6.8317","6.8509","6.8658","6.8223","-0.32%"
"Aug 06, 2018","6.8535","6.8276","6.8541","6.8010","0.30%"
"Aug 03, 2018","6.8332","6.8584","6.8949","6.8332","-0.14%"
"Aug 02, 2018","6.8428","6.8094","6.8514","6.8093","0.29%"
"Aug 01, 2018","6.8227","6.8294","6.8369","6.7957","0.15%"
"Jul 31, 2018","6.8127","6.8349","6.8450","6.8127","-0.03%"
"Jul 30, 2018","6.8150","6.8208","6.8437","6.8150","0.02%"
"Jul 27, 2018","6.8137","6.8080","6.8409","6.8018","0.31%"
"Jul 26, 2018","6.7927","6.7424","6.7958","6.7423","0.34%"
"Jul 25, 2018","6.7697","6.7951","6.8088","6.7573","-0.32%"
"Jul 24, 2018","6.7914","6.8146","6.8248","6.7913","-0.02%"
"Jul 23, 2018","6.7929","6.7536","6.7965","6.7403","0.32%"
"Jul 20, 2018","6.7709","6.7790","6.8155","6.7699","-0.06%"
"Jul 19, 2018","6.7751","6.7249","6.7881","6.7242","0.83%"
"Jul 18, 2018","6.7196","6.7065","6.7233","6.6986","0.20%"
"Jul 17, 2018","6.7065","6.6931","6.7081","6.6760","0.23%"
"Jul 16, 2018","6.6911","6.6919","6.7087","6.6751","-0.01%"
"Jul 13, 2018","6.6917","6.6578","6.7054","6.6525","0.36%"
"Jul 12, 2018","6.6677","6.7022","6.7064","6.6633","-0.20%"
"Jul 11, 2018","6.6812","6.6734","6.6832","6.6563","0.78%"
"Jul 10, 2018","6.6298","6.5983","6.6354","6.5983","0.21%"
"Jul 09, 2018","6.6161","6.6429","6.6444","6.6135","-0.41%"
"Jul 06, 2018","6.6435","6.6380","6.6685","6.6380","0.10%"
"Jul 05, 2018","6.6371","6.6298","6.6478","6.6298","0.07%"
"Jul 04, 2018","6.6325","6.6403","6.6403","6.6040","-0.15%"
"Jul 03, 2018","6.6425","6.7089","6.7225","6.6410","-0.38%"
"Jul 02, 2018","6.6680","6.6317","6.6681","6.6311","0.71%"
"Jun 29, 2018","6.6210","6.6305","6.6429","6.6085","-0.09%"
"Jun 28, 2018","6.6271","6.6181","6.6335","6.6090","0.34%"
"Jun 27, 2018","6.6046","6.5859","6.6199","6.5859","0.38%"
"Jun 26, 2018","6.5793","6.5373","6.5818","6.5369","0.60%"
"Jun 25, 2018","6.5400","6.5039","6.5474","6.5039","0.52%"
"Jun 22, 2018","6.5059","6.4947","6.5098","6.4947","0.20%"
"Jun 21, 2018","6.4932","6.4819","6.5093","6.4819","0.30%"
"Jun 20, 2018","6.4738","6.4655","6.4811","6.4655","-0.18%"
"Jun 19, 2018","6.4852","6.4428","6.4853","6.4428","0.71%"
"Jun 18, 2018","6.4394","6.4394","6.4394","6.4394","0.00%"
"Jun 15, 2018","6.4394","6.4195","6.4394","6.4131","0.59%"
"Jun 14, 2018","6.4017","6.3986","6.4048","6.3929","0.05%"
"Jun 13, 2018","6.3984","6.4133","6.4140","6.3969","-0.07%"
"Jun 12, 2018","6.4028","6.4110","6.4122","6.4022","0.02%"
"Jun 11, 2018","6.4017","6.4068","6.4101","6.4012","-0.08%"
"Jun 08, 2018","6.4066","6.4005","6.4148","6.4004","0.23%"
"Jun 07, 2018","6.3921","6.3899","6.3987","6.3897","0.06%"
"Jun 06, 2018","6.3884","6.4072","6.4072","6.3862","-0.28%"
"Jun 05, 2018","6.4061","6.4065","6.4145","6.4001","-0.06%"
"Jun 04, 2018","6.4100","6.4230","6.4279","6.4062","-0.16%"
"Jun 01, 2018","6.4204","6.4098","6.4217","6.4095","0.16%"
"May 31, 2018","6.4103","6.4174","6.4175","6.3995","-0.14%"
"May 30, 2018","6.4190","6.4207","6.4345","6.4161","0.02%"
"May 29, 2018","6.4176","6.4088","6.4230","6.4047","0.29%"
"May 28, 2018","6.3993","6.3893","6.4007","6.3887","0.12%"
"May 25, 2018","6.3918","6.3883","6.3929","6.3849","0.21%"
"May 24, 2018","6.3783","6.3896","6.3972","6.3773","-0.16%"
"May 23, 2018","6.3885","6.3695","6.3913","6.3695","0.33%"
"May 22, 2018","6.3675","6.3750","6.3793","6.3657","-0.25%"
"May 21, 2018","6.3835","6.3797","6.3947","6.3775","0.05%"
"May 18, 2018","6.3800","6.3730","6.3817","6.3691","0.20%"
"May 17, 2018","6.3671","6.3723","6.3723","6.3574","-0.07%"
"May 16, 2018","6.3715","6.3766","6.3804","6.3647","-0.10%"
"May 15, 2018","6.3778","6.3422","6.3804","6.3422","0.61%"
"May 14, 2018","6.3392","6.3338","6.3438","6.3338","0.08%"
"May 11, 2018","6.3341","6.3376","6.3491","6.3255","-0.24%"
"May 10, 2018","6.3492","6.3730","6.3742","6.3448","-0.21%"
"May 09, 2018","6.3624","6.3784","6.3861","6.3606","-0.13%"
"May 08, 2018","6.3706","6.3647","6.3708","6.3605","0.06%"
"May 07, 2018","6.3667","6.3528","6.3694","6.3488","0.06%"
"May 04, 2018","6.3627","6.3482","6.3669","6.3449","0.14%"
"May 03, 2018","6.3537","6.3633","6.3712","6.3472","-0.14%"
"May 02, 2018","6.3624","6.3540","6.3659","6.3540","0.46%"
"May 01, 2018","6.3332","6.3332","6.3332","6.3332","0.00%"
"Apr 30, 2018","6.3332","6.3332","6.3332","6.3332","0.00%"
"Apr 27, 2018","6.3332","6.3368","6.3472","6.3281","-0.05%"
"Apr 26, 2018","6.3365","6.3273","6.3369","6.3214","0.16%"
"Apr 25, 2018","6.3266","6.3064","6.3299","6.3034","0.32%"
"Apr 24, 2018","6.3065","6.3223","6.3227","6.3055","-0.17%"
"Apr 23, 2018","6.3171","6.2965","6.3173","6.2895","0.33%"
"Apr 20, 2018","6.2965","6.2888","6.2984","6.2837","0.28%"
"Apr 19, 2018","6.2791","6.2810","6.2831","6.2633","0.07%"
"Apr 18, 2018","6.2744","6.2870","6.2919","6.2721","-0.13%"
"Apr 17, 2018","6.2826","6.2736","6.2871","6.2735","0.10%"
"Apr 16, 2018","6.2765","6.2763","6.2874","6.2755","0.02%"
"Apr 13, 2018","6.2750","6.2896","6.2953","6.2750","-0.26%"
"Apr 12, 2018","6.2915","6.2736","6.2942","6.2734","0.36%"
"Apr 11, 2018","6.2690","6.2855","6.2911","6.2680","-0.23%"
"Apr 10, 2018","6.2832","6.3079","6.3102","6.2828","-0.38%"
"Apr 09, 2018","6.3070","6.3031","6.3203","6.2975","0.03%"
"Apr 06, 2018","6.3052","6.3052","6.3052","6.3052","0.00%"
"Apr 05, 2018","6.3052","6.3052","6.3052","6.3052","0.00%"
"Apr 04, 2018","6.3052","6.2898","6.3098","6.2851","0.24%"
"Apr 03, 2018","6.2899","6.2833","6.2915","6.2833","0.15%"
"Apr 02, 2018","6.2805","6.2692","6.2843","6.2692","0.08%"
"Mar 30, 2018","6.2753","6.2855","6.2882","6.2660","-0.23%"
"Mar 29, 2018","6.2898","6.2993","6.3063","6.2832","-0.13%"
"Mar 28, 2018","6.2979","6.2706","6.3010","6.2705","0.24%"
"Mar 27, 2018","6.2831","6.2596","6.2866","6.2460","0.15%"
"Mar 26, 2018","6.2734","6.3139","6.3208","6.2734","-0.67%"
"Mar 23, 2018","6.3160","6.3351","6.3382","6.3160","-0.30%"
"Mar 22, 2018","6.3350","6.3156","6.3361","6.3155","0.19%"
"Mar 21, 2018","6.3232","6.3364","6.3373","6.3232","-0.17%"
"Mar 20, 2018","6.3340","6.3255","6.3344","6.3246","0.03%"
"Mar 19, 2018","6.3322","6.3372","6.3397","6.3302","-0.04%"
"Mar 16, 2018","6.3350","6.3352","6.3377","6.3259","0.20%"
"Mar 15, 2018","6.3221","6.3080","6.3244","6.3071","0.06%"
"Mar 14, 2018","6.3180","6.3220","6.3261","6.3100","-0.06%"
"Mar 13, 2018","6.3216","6.3223","6.3363","6.3216","-0.13%"
"Mar 12, 2018","6.3300","6.3301","6.3352","6.3241","-0.04%"
"Mar 09, 2018","6.3325","6.3501","6.3557","6.3325","-0.15%"
"Mar 08, 2018","6.3422","6.3333","6.3424","6.3262","0.26%"
"Mar 07, 2018","6.3255","6.3269","6.3333","6.3196","0.25%"
"Mar 06, 2018","6.3098","6.3350","6.3479","6.3098","-0.63%"
"Mar 05, 2018","6.3495","6.3285","6.3496","6.3281","0.06%"
"Mar 02, 2018","6.3454","6.3446","6.3627","6.3406","-0.20%"
"Mar 01, 2018","6.3582","6.3295","6.3602","6.3295","0.43%"
"Feb 28, 2018","6.3311","6.3345","6.3369","6.3247","0.22%"
"Feb 27, 2018","6.3170","6.3001","6.3172","6.2932","0.02%"
"Feb 26, 2018","6.3160","6.3266","6.3281","6.3078","-0.34%"
"Feb 23, 2018","6.3373","6.3498","6.3523","6.3354","-0.20%"
"Feb 22, 2018","6.3500","6.3479","6.3655","6.3456","0.03%"
"Feb 21, 2018","6.3482","6.3482","6.3482","6.3482","0.00%"
"Feb 20, 2018","6.3482","6.3482","6.3482","6.3482","0.00%"
"Feb 19, 2018","6.3482","6.3482","6.3482","6.3482","0.00%"
"Feb 16, 2018","6.3482","6.3482","6.3482","6.3482","0.00%"
"Feb 15, 2018","6.3482","6.3482","6.3482","6.3482","0.00%"
"Feb 14, 2018","6.3482","6.3393","6.3574","6.3339","0.11%"
"Feb 13, 2018","6.3410","6.3281","6.3505","6.3240","0.21%"
"Feb 12, 2018","6.3275","6.2939","6.3328","6.2875","0.49%"
"Feb 09, 2018","6.2969","6.3253","6.3318","6.2933","-0.48%"
"Feb 08, 2018","6.3270","6.2899","6.3449","6.2854","0.92%"
"Feb 07, 2018","6.2694","6.2645","6.2703","6.2565","-0.22%"
"Feb 06, 2018","6.2833","6.2978","6.3010","6.2689","-0.11%"
"Feb 05, 2018","6.2900","6.3064","6.3097","6.2867","-0.18%"
"Feb 02, 2018","6.3014","6.2823","6.3041","6.2707","0.03%"
"Feb 01, 2018","6.2995","6.2956","6.3096","6.2885","0.17%"
"Jan 31, 2018","6.2888","6.3302","6.3353","6.2882","-0.56%"
"Jan 30, 2018","6.3239","6.3371","6.3478","6.3197","-0.21%"
"Jan 29, 2018","6.3375","6.3296","6.3398","6.3267","0.28%"
"Jan 26, 2018","6.3201","6.3261","6.3344","6.3119","-0.06%"
"Jan 25, 2018","6.3238","6.3579","6.3600","6.3185","-0.73%"
"Jan 24, 2018","6.3700","6.3970","6.4013","6.3696","-0.54%"
"Jan 23, 2018","6.4047","6.3948","6.4139","6.3948","-0.01%"
"Jan 22, 2018","6.4053","6.4102","6.4156","6.3999","0.02%"
"Jan 19, 2018","6.4040","6.4056","6.4112","6.3926","-0.25%"
"Jan 18, 2018","6.4203","6.4373","6.4437","6.4177","-0.22%"
"Jan 17, 2018","6.4343","6.4273","6.4404","6.4199","-0.15%"
"Jan 16, 2018","6.4440","6.4391","6.4477","6.4266","0.11%"
"Jan 15, 2018","6.4371","6.4521","6.4560","6.4189","-0.37%"
"Jan 12, 2018","6.4610","6.4886","6.4906","6.4536","-0.54%"
"Jan 11, 2018","6.4958","6.5133","6.5179","6.4916","-0.19%"
"Jan 10, 2018","6.5081","6.5328","6.5373","6.5031","-0.33%"
"Jan 09, 2018","6.5297","6.5069","6.5330","6.5011","0.46%"
"Jan 08, 2018","6.4998","6.4768","6.5015","6.4768","0.17%"
"Jan 05, 2018","6.4887","6.4813","6.4910","6.4794","-0.07%"
"Jan 04, 2018","6.4933","6.5034","6.5111","6.4926","-0.15%"
"Jan 03, 2018","6.5030","6.4970","6.5126","6.4970","0.15%"
"Jan 02, 2018","6.4933","6.4963","6.5054","6.4920","-0.21%"
"Jan 01, 2018","6.5067","6.5067","6.5067","6.5067","0.00%"
"Dec 29, 2017","6.5067","6.5274","6.5304","6.5027","-0.41%"
"Dec 28, 2017","6.5334","6.5542","6.5598","6.5304","-0.36%"
"Dec 27, 2017","6.5568","6.5418","6.5598","6.5418","0.18%"
"Dec 26, 2017","6.5453","6.5398","6.5584","6.5354","0.09%"
"Dec 25, 2017","6.5397","6.5708","6.5732","6.5388","-0.57%"
